division_code,division_name,region_code_,region_name_,state_abbr,state_code,state_name,year,obese_pct_1,obese_pct_2,obese_pct_3,obese_pct_4,obese_pct_5,obese_pct_6,obese_pct_7,highbloodpress_pct_1,highbloodpress_pct_2,highbloodpress_pct_3,highbloodpress_pct_4,highbloodpress_pct_5,highbloodpress_pct_6,highbloodpress_pct_7,diabetes_pct_1,diabetes_pct_2,diabetes_pct_3,diabetes_pct_4,diabetes_pct_5,diabetes_pct_6,diabetes_pct_7,povrate15_1,childpovrate15_1,foodinsec_15_17_1,popestimate_1,npopchg_1,births_1,deaths_1,naturalinc_1,internationalmig_1,domesticmig_1,netmig_1,residual_1,rbirth_1,rdeath_1,rnaturalinc_1,rinternationalmig_1,rdomesticmig_1,rnetmig_1,percap_real_inc_1,povrate15_2,childpovrate15_2,foodinsec_15_17_2,popestimate_2,npopchg_2,births_2,deaths_2,naturalinc_2,internationalmig_2,domesticmig_2,netmig_2,residual_2,rbirth_2,rdeath_2,rnaturalinc_2,rinternationalmig_2,rdomesticmig_2,rnetmig_2,percap_real_inc_2,povrate15_3,childpovrate15_3,foodinsec_15_17_3,popestimate_3,npopchg_3,births_3,deaths_3,naturalinc_3,internationalmig_3,domesticmig_3,netmig_3,residual_3,rbirth_3,rdeath_3,rnaturalinc_3,rinternationalmig_3,rdomesticmig_3,rnetmig_3,percap_real_inc_3,povrate15_4,childpovrate15_4,foodinsec_15_17_4,popestimate_4,npopchg_4,births_4,deaths_4,naturalinc_4,internationalmig_4,domesticmig_4,netmig_4,residual_4,rbirth_4,rdeath_4,rnaturalinc_4,rinternationalmig_4,rdomesticmig_4,rnetmig_4,percap_real_inc_4,povrate15_5,childpovrate15_5,foodinsec_15_17_5,popestimate_5,npopchg_5,births_5,deaths_5,naturalinc_5,internationalmig_5,domesticmig_5,netmig_5,residual_5,rbirth_5,rdeath_5,rnaturalinc_5,rinternationalmig_5,rdomesticmig_5,rnetmig_5,percap_real_inc_5,povrate15_6,childpovrate15_6,foodinsec_15_17_6,popestimate_6,npopchg_6,births_6,deaths_6,naturalinc_6,internationalmig_6,domesticmig_6,netmig_6,residual_6,rbirth_6,rdeath_6,rnaturalinc_6,rinternationalmig_6,rdomesticmig_6,rnetmig_6,percap_real_inc_6,povrate15_7,childpovrate15_7,foodinsec_15_17_7,popestimate_7,npopchg_7,births_7,deaths_7,naturalinc_7,internationalmig_7,domesticmig_7,netmig_7,residual_7,rbirth_7,rdeath_7,rnaturalinc_7,rinternationalmig_7,rdomesticmig_7,rnetmig_7,percap_real_inc_7
8,Mountain,4,West,AZ,4,Arizona,2018,27.5,32.8,48,,,28.7,33.8,,,,,,,,,,,,,,,20.52,28.83333333333334,17.4,7158024,114016,81767,60127,21640,7937,84113,92050,326,11.514832,8.4673796,3.0474513,1.1177274,11.845206,12.962934,42922,20.52,28.83333333333334,17.4,7158024,114016,81767,60127,21640,7937,84113,92050,326,11.514832,8.4673796,3.0474513,1.1177274,11.845206,12.962934,42922,20.52,28.83333333333334,17.4,7158024,114016,81767,60127,21640,7937,84113,92050,326,11.514832,8.4673796,3.0474513,1.1177274,11.845206,12.962934,42922,20.52,28.83333333333334,17.4,7158024,114016,81767,60127,21640,7937,84113,92050,326,11.514832,8.4673796,3.0474513,1.1177274,11.845206,12.962934,42922,20.52,28.83333333333334,17.4,7158024,114016,81767,60127,21640,7937,84113,92050,326,11.514832,8.4673796,3.0474513,1.1177274,11.845206,12.962934,42922,20.52,28.83333333333334,17.4,7158024,114016,81767,60127,21640,7937,84113,92050,326,11.514832,8.4673796,3.0474513,1.1177274,11.845206,12.962934,42922,20.52,28.83333333333334,17.4,7158024,114016,81767,60127,21640,7937,84113,92050,326,11.514832,8.4673796,3.0474513,1.1177274,11.845206,12.962934,42922
8,Mountain,4,West,AZ,4,Arizona,2019,28.3,37.6,58.1,,,19,36.2,36,48.7,30.7,18.3,,35.3,24.8,9.5,17.8,21.1,,,,12,20.52,28.83333333333334,17.4,7278717,120693,81942,60523,21419,7782,91017,98799,475,11.35187,8.3845797,2.9672902,1.0780827,12.609078,13.687161,43717,20.52,28.83333333333334,17.4,7278717,120693,81942,60523,21419,7782,91017,98799,475,11.35187,8.3845797,2.9672902,1.0780827,12.609078,13.687161,43717,20.52,28.83333333333334,17.4,7278717,120693,81942,60523,21419,7782,91017,98799,475,11.35187,8.3845797,2.9672902,1.0780827,12.609078,13.687161,43717,20.52,28.83333333333334,17.4,7278717,120693,81942,60523,21419,7782,91017,98799,475,11.35187,8.3845797,2.9672902,1.0780827,12.609078,13.687161,43717,20.52,28.83333333333334,17.4,7278717,120693,81942,60523,21419,7782,91017,98799,475,11.35187,8.3845797,2.9672902,1.0780827,12.609078,13.687161,43717,20.52,28.83333333333334,17.4,7278717,120693,81942,60523,21419,7782,91017,98799,475,11.35187,8.3845797,2.9672902,1.0780827,12.609078,13.687161,43717,20.52,28.83333333333334,17.4,7278717,120693,81942,60523,21419,7782,91017,98799,475,11.35187,8.3845797,2.9672902,1.0780827,12.609078,13.687161,43717
8,Mountain,4,West,CO,8,Colorado,2017,21.6,29.3,27.8,,,28.5,27.7,26.6,33.2,37.1,15,,23.3,22.6,6.4,9.4,20.6,8.800000000000001,,,10,14.36875,20.784375,9.199999999999999,5611885,72670,65375,37702,27673,8171,36612,44783,214,11.725301,6.7620234,4.9632773,1.4655056,6.5665269,8.032033,51823,14.36875,20.784375,9.199999999999999,5611885,72670,65375,37702,27673,8171,36612,44783,214,11.725301,6.7620234,4.9632773,1.4655056,6.5665269,8.032033,51823,14.36875,20.784375,9.199999999999999,5611885,72670,65375,37702,27673,8171,36612,44783,214,11.725301,6.7620234,4.9632773,1.4655056,6.5665269,8.032033,51823,14.36875,20.784375,9.199999999999999,5611885,72670,65375,37702,27673,8171,36612,44783,214,11.725301,6.7620234,4.9632773,1.4655056,6.5665269,8.032033,51823,14.36875,20.784375,9.199999999999999,5611885,72670,65375,37702,27673,8171,36612,44783,214,11.725301,6.7620234,4.9632773,1.4655056,6.5665269,8.032033,51823,14.36875,20.784375,9.199999999999999,5611885,72670,65375,37702,27673,8171,36612,44783,214,11.725301,6.7620234,4.9632773,1.4655056,6.5665269,8.032033,51823,14.36875,20.784375,9.199999999999999,5611885,72670,65375,37702,27673,8171,36612,44783,214,11.725301,6.7620234,4.9632773,1.4655056,6.5665269,8.032033,51823
8,Mountain,4,West,CO,8,Colorado,2018,21.3,31.3,24.8,10.3,,32.2,29.8,,,,,,,,,,,,,,,14.36875,20.784375,9.199999999999999,5691287,79402,64494,38490,26004,10646,42539,53185,213,11.411664,6.8104777,4.6011863,1.883719,7.5269136,9.4106331,53925,14.36875,20.784375,9.199999999999999,5691287,79402,64494,38490,26004,10646,42539,53185,213,11.411664,6.8104777,4.6011863,1.883719,7.5269136,9.4106331,53925,14.36875,20.784375,9.199999999999999,5691287,79402,64494,38490,26004,10646,42539,53185,213,11.411664,6.8104777,4.6011863,1.883719,7.5269136,9.4106331,53925,14.36875,20.784375,9.199999999999999,5691287,79402,64494,38490,26004,10646,42539,53185,213,11.411664,6.8104777,4.6011863,1.883719,7.5269136,9.4106331,53925,14.36875,20.784375,9.199999999999999,5691287,79402,64494,38490,26004,10646,42539,53185,213,11.411664,6.8104777,4.6011863,1.883719,7.5269136,9.4106331,53925,14.36875,20.784375,9.199999999999999,5691287,79402,64494,38490,26004,10646,42539,53185,213,11.411664,6.8104777,4.6011863,1.883719,7.5269136,9.4106331,53925,14.36875,20.784375,9.199999999999999,5691287,79402,64494,38490,26004,10646,42539,53185,213,11.411664,6.8104777,4.6011863,1.883719,7.5269136,9.4106331,53925
8,Mountain,4,West,CO,8,Colorado,2019,22.4,28,20.4,,,21.5,31.8,26.3,36.7,24.9,13.8,,28,22.8,6,9.6,,,,7.7,10.6,14.36875,20.784375,9.199999999999999,5758736,67449,64524,39116,25408,10523,31335,41858,183,11.270545,6.8324752,4.4380698,1.8380749,5.4733515,7.3114262,54848,14.36875,20.784375,9.199999999999999,5758736,67449,64524,39116,25408,10523,31335,41858,183,11.270545,6.8324752,4.4380698,1.8380749,5.4733515,7.3114262,54848,14.36875,20.784375,9.199999999999999,5758736,67449,64524,39116,25408,10523,31335,41858,183,11.270545,6.8324752,4.4380698,1.8380749,5.4733515,7.3114262,54848,14.36875,20.784375,9.199999999999999,5758736,67449,64524,39116,25408,10523,31335,41858,183,11.270545,6.8324752,4.4380698,1.8380749,5.4733515,7.3114262,54848,14.36875,20.784375,9.199999999999999,5758736,67449,64524,39116,25408,10523,31335,41858,183,11.270545,6.8324752,4.4380698,1.8380749,5.4733515,7.3114262,54848,14.36875,20.784375,9.199999999999999,5758736,67449,64524,39116,25408,10523,31335,41858,183,11.270545,6.8324752,4.4380698,1.8380749,5.4733515,7.3114262,54848,14.36875,20.784375,9.199999999999999,5758736,67449,64524,39116,25408,10523,31335,41858,183,11.270545,6.8324752,4.4380698,1.8380749,5.4733515,7.3114262,54848
8,Mountain,4,West,ID,16,Idaho,2017,28.2,,,,,35.7,37.3,30.8,,,,,29.3,22.6,8.300000000000001,,,,,,10.3,15.15227272727273,20.55454545454546,10.5,1717715,35335,22430,13687,8743,1518,25007,26525,67,13.193749,8.050952,5.1427975,.8929162,14.709589,15.602506,43636,15.15227272727273,20.55454545454546,10.5,1717715,35335,22430,13687,8743,1518,25007,26525,67,13.193749,8.050952,5.1427975,.8929162,14.709589,15.602506,43636,15.15227272727273,20.55454545454546,10.5,1717715,35335,22430,13687,8743,1518,25007,26525,67,13.193749,8.050952,5.1427975,.8929162,14.709589,15.602506,43636,15.15227272727273,20.55454545454546,10.5,1717715,35335,22430,13687,8743,1518,25007,26525,67,13.193749,8.050952,5.1427975,.8929162,14.709589,15.602506,43636,15.15227272727273,20.55454545454546,10.5,1717715,35335,22430,13687,8743,1518,25007,26525,67,13.193749,8.050952,5.1427975,.8929162,14.709589,15.602506,43636,15.15227272727273,20.55454545454546,10.5,1717715,35335,22430,13687,8743,1518,25007,26525,67,13.193749,8.050952,5.1427975,.8929162,14.709589,15.602506,43636,15.15227272727273,20.55454545454546,10.5,1717715,35335,22430,13687,8743,1518,25007,26525,67,13.193749,8.050952,5.1427975,.8929162,14.709589,15.602506,43636
8,Mountain,4,West,ID,16,Idaho,2018,27.9,,34,,,,32.1,,,,,,,,,,,,,,,15.15227272727273,20.55454545454546,10.5,1750536,32821,22054,13451,8603,122,24020,24142,76,12.717649,7.7566476,4.9610019,.070352465,13.851362,13.921715,44926,15.15227272727273,20.55454545454546,10.5,1750536,32821,22054,13451,8603,122,24020,24142,76,12.717649,7.7566476,4.9610019,.070352465,13.851362,13.921715,44926,15.15227272727273,20.55454545454546,10.5,1750536,32821,22054,13451,8603,122,24020,24142,76,12.717649,7.7566476,4.9610019,.070352465,13.851362,13.921715,44926,15.15227272727273,20.55454545454546,10.5,1750536,32821,22054,13451,8603,122,24020,24142,76,12.717649,7.7566476,4.9610019,.070352465,13.851362,13.921715,44926,15.15227272727273,20.55454545454546,10.5,1750536,32821,22054,13451,8603,122,24020,24142,76,12.717649,7.7566476,4.9610019,.070352465,13.851362,13.921715,44926,15.15227272727273,20.55454545454546,10.5,1750536,32821,22054,13451,8603,122,24020,24142,76,12.717649,7.7566476,4.9610019,.070352465,13.851362,13.921715,44926,15.15227272727273,20.55454545454546,10.5,1750536,32821,22054,13451,8603,122,24020,24142,76,12.717649,7.7566476,4.9610019,.070352465,13.851362,13.921715,44926
8,Mountain,4,West,ID,16,Idaho,2019,28.9,,36.6,,,31.4,29.2,31.4,,50.8,,,29.7,21.9,9.699999999999999,,,,,,14.4,15.15227272727273,20.55454545454546,10.5,1787065,36529,22220,13308,8912,167,27360,27527,90,12.562185,7.5237427,5.0384426,.094414264,15.468109,15.562524,45595,15.15227272727273,20.55454545454546,10.5,1787065,36529,22220,13308,8912,167,27360,27527,90,12.562185,7.5237427,5.0384426,.094414264,15.468109,15.562524,45595,15.15227272727273,20.55454545454546,10.5,1787065,36529,22220,13308,8912,167,27360,27527,90,12.562185,7.5237427,5.0384426,.094414264,15.468109,15.562524,45595,15.15227272727273,20.55454545454546,10.5,1787065,36529,22220,13308,8912,167,27360,27527,90,12.562185,7.5237427,5.0384426,.094414264,15.468109,15.562524,45595,15.15227272727273,20.55454545454546,10.5,1787065,36529,22220,13308,8912,167,27360,27527,90,12.562185,7.5237427,5.0384426,.094414264,15.468109,15.562524,45595,15.15227272727273,20.55454545454546,10.5,1787065,36529,22220,13308,8912,167,27360,27527,90,12.562185,7.5237427,5.0384426,.094414264,15.468109,15.562524,45595,15.15227272727273,20.55454545454546,10.5,1787065,36529,22220,13308,8912,167,27360,27527,90,12.562185,7.5237427,5.0384426,.094414264,15.468109,15.562524,45595
8,Mountain,4,West,MT,30,Montana,2017,24.1,,43.2,,,35.2,28.8,29.4,,33.9,,,28,20.8,7.4,,18.9,,,,,15.30892857142857,20.88392857142856,11.39999999999999,1052482,11623,12194,10260,1934,949,8699,9648,41,11.650276,9.8025122,1.8477639,.90668458,8.3111162,9.2178011,46827,15.30892857142857,20.88392857142856,11.39999999999999,1052482,11623,12194,10260,1934,949,8699,9648,41,11.650276,9.8025122,1.8477639,.90668458,8.3111162,9.2178011,46827,15.30892857142857,20.88392857142856,11.39999999999999,1052482,11623,12194,10260,1934,949,8699,9648,41,11.650276,9.8025122,1.8477639,.90668458,8.3111162,9.2178011,46827,15.30892857142857,20.88392857142856,11.39999999999999,1052482,11623,12194,10260,1934,949,8699,9648,41,11.650276,9.8025122,1.8477639,.90668458,8.3111162,9.2178011,46827,15.30892857142857,20.88392857142856,11.39999999999999,1052482,11623,12194,10260,1934,949,8699,9648,41,11.650276,9.8025122,1.8477639,.90668458,8.3111162,9.2178011,46827,15.30892857142857,20.88392857142856,11.39999999999999,1052482,11623,12194,10260,1934,949,8699,9648,41,11.650276,9.8025122,1.8477639,.90668458,8.3111162,9.2178011,46827,15.30892857142857,20.88392857142856,11.39999999999999,1052482,11623,12194,10260,1934,949,8699,9648,41,11.650276,9.8025122,1.8477639,.90668458,8.3111162,9.2178011,46827
8,Mountain,4,West,MT,30,Montana,2018,26,,41.4,,,31.2,23.7,,,,,,,,,,,,,,,15.30892857142857,20.88392857142856,11.39999999999999,1060665,8183,11552,9666,1886,288,5996,6284,13,10.933456,9.1484404,1.7850155,.27257925,5.6749482,5.9475274,48140,15.30892857142857,20.88392857142856,11.39999999999999,1060665,8183,11552,9666,1886,288,5996,6284,13,10.933456,9.1484404,1.7850155,.27257925,5.6749482,5.9475274,48140,15.30892857142857,20.88392857142856,11.39999999999999,1060665,8183,11552,9666,1886,288,5996,6284,13,10.933456,9.1484404,1.7850155,.27257925,5.6749482,5.9475274,48140,15.30892857142857,20.88392857142856,11.39999999999999,1060665,8183,11552,9666,1886,288,5996,6284,13,10.933456,9.1484404,1.7850155,.27257925,5.6749482,5.9475274,48140,15.30892857142857,20.88392857142856,11.39999999999999,1060665,8183,11552,9666,1886,288,5996,6284,13,10.933456,9.1484404,1.7850155,.27257925,5.6749482,5.9475274,48140,15.30892857142857,20.88392857142856,11.39999999999999,1060665,8183,11552,9666,1886,288,5996,6284,13,10.933456,9.1484404,1.7850155,.27257925,5.6749482,5.9475274,48140,15.30892857142857,20.88392857142856,11.39999999999999,1060665,8183,11552,9666,1886,288,5996,6284,13,10.933456,9.1484404,1.7850155,.27257925,5.6749482,5.9475274,48140
8,Mountain,4,West,MT,30,Montana,2019,27.4,,40.7,,,34.3,31.6,29.4,,35.4,,,32.4,25.4,7.2,,13.9,,,7.4,,15.30892857142857,20.88392857142856,11.39999999999999,1068778,8113,11618,9870,1748,322,6024,6346,19,10.911774,9.27003,1.6417439,.30242652,5.6578174,5.9602442,48625,15.30892857142857,20.88392857142856,11.39999999999999,1068778,8113,11618,9870,1748,322,6024,6346,19,10.911774,9.27003,1.6417439,.30242652,5.6578174,5.9602442,48625,15.30892857142857,20.88392857142856,11.39999999999999,1068778,8113,11618,9870,1748,322,6024,6346,19,10.911774,9.27003,1.6417439,.30242652,5.6578174,5.9602442,48625,15.30892857142857,20.88392857142856,11.39999999999999,1068778,8113,11618,9870,1748,322,6024,6346,19,10.911774,9.27003,1.6417439,.30242652,5.6578174,5.9602442,48625,15.30892857142857,20.88392857142856,11.39999999999999,1068778,8113,11618,9870,1748,322,6024,6346,19,10.911774,9.27003,1.6417439,.30242652,5.6578174,5.9602442,48625,15.30892857142857,20.88392857142856,11.39999999999999,1068778,8113,11618,9870,1748,322,6024,6346,19,10.911774,9.27003,1.6417439,.30242652,5.6578174,5.9602442,48625,15.30892857142857,20.88392857142856,11.39999999999999,1068778,8113,11618,9870,1748,322,6024,6346,19,10.911774,9.27003,1.6417439,.30242652,5.6578174,5.9602442,48625
8,Mountain,4,West,NM,35,New Mexico,2017,24.9,27.3,38.7,,,,30.8,33.9,35.7,26.8,,,,28.8,8.4,,18.4,,,,11.6,21.17575757575758,30.28181818181819,8.599999999999998,2091784,154,24131,18527,5604,2076,-7499,-5423,-27,11.53651,8.8573589,2.6791515,.99249083,-3.5851102,-2.5926194,40984,21.17575757575758,30.28181818181819,8.599999999999998,2091784,154,24131,18527,5604,2076,-7499,-5423,-27,11.53651,8.8573589,2.6791515,.99249083,-3.5851102,-2.5926194,40984,21.17575757575758,30.28181818181819,8.599999999999998,2091784,154,24131,18527,5604,2076,-7499,-5423,-27,11.53651,8.8573589,2.6791515,.99249083,-3.5851102,-2.5926194,40984,21.17575757575758,30.28181818181819,8.599999999999998,2091784,154,24131,18527,5604,2076,-7499,-5423,-27,11.53651,8.8573589,2.6791515,.99249083,-3.5851102,-2.5926194,40984,21.17575757575758,30.28181818181819,8.599999999999998,2091784,154,24131,18527,5604,2076,-7499,-5423,-27,11.53651,8.8573589,2.6791515,.99249083,-3.5851102,-2.5926194,40984,21.17575757575758,30.28181818181819,8.599999999999998,2091784,154,24131,18527,5604,2076,-7499,-5423,-27,11.53651,8.8573589,2.6791515,.99249083,-3.5851102,-2.5926194,40984,21.17575757575758,30.28181818181819,8.599999999999998,2091784,154,24131,18527,5604,2076,-7499,-5423,-27,11.53651,8.8573589,2.6791515,.99249083,-3.5851102,-2.5926194,40984
8,Mountain,4,West,NM,35,New Mexico,2018,25.7,32.9,42.6,,,,37.8,,,,,,,,,,,,,,,21.17575757575758,30.28181818181819,8.599999999999998,2092741,957,23404,18574,4830,1437,-5244,-3807,-66,11.185977,8.877471,2.3085058,.68681633,-2.5063777,-1.8195614,42710,21.17575757575758,30.28181818181819,8.599999999999998,2092741,957,23404,18574,4830,1437,-5244,-3807,-66,11.185977,8.877471,2.3085058,.68681633,-2.5063777,-1.8195614,42710,21.17575757575758,30.28181818181819,8.599999999999998,2092741,957,23404,18574,4830,1437,-5244,-3807,-66,11.185977,8.877471,2.3085058,.68681633,-2.5063777,-1.8195614,42710,21.17575757575758,30.28181818181819,8.599999999999998,2092741,957,23404,18574,4830,1437,-5244,-3807,-66,11.185977,8.877471,2.3085058,.68681633,-2.5063777,-1.8195614,42710,21.17575757575758,30.28181818181819,8.599999999999998,2092741,957,23404,18574,4830,1437,-5244,-3807,-66,11.185977,8.877471,2.3085058,.68681633,-2.5063777,-1.8195614,42710,21.17575757575758,30.28181818181819,8.599999999999998,2092741,957,23404,18574,4830,1437,-5244,-3807,-66,11.185977,8.877471,2.3085058,.68681633,-2.5063777,-1.8195614,42710,21.17575757575758,30.28181818181819,8.599999999999998,2092741,957,23404,18574,4830,1437,-5244,-3807,-66,11.185977,8.877471,2.3085058,.68681633,-2.5063777,-1.8195614,42710
8,Mountain,4,West,NM,35,New Mexico,2019,25.6,40,46.2,,,25,34.6,35.2,42.3,30,,,31.8,28.6,9.4,,16.9,,,,13.9,21.17575757575758,30.28181818181819,8.599999999999998,2096829,4088,23125,18388,4737,1546,-2136,-590,-59,11.039319,8.7779894,2.2613299,.73802322,-1.019675,-.28165182,43487,21.17575757575758,30.28181818181819,8.599999999999998,2096829,4088,23125,18388,4737,1546,-2136,-590,-59,11.039319,8.7779894,2.2613299,.73802322,-1.019675,-.28165182,43487,21.17575757575758,30.28181818181819,8.599999999999998,2096829,4088,23125,18388,4737,1546,-2136,-590,-59,11.039319,8.7779894,2.2613299,.73802322,-1.019675,-.28165182,43487,21.17575757575758,30.28181818181819,8.599999999999998,2096829,4088,23125,18388,4737,1546,-2136,-590,-59,11.039319,8.7779894,2.2613299,.73802322,-1.019675,-.28165182,43487,21.17575757575758,30.28181818181819,8.599999999999998,2096829,4088,23125,18388,4737,1546,-2136,-590,-59,11.039319,8.7779894,2.2613299,.73802322,-1.019675,-.28165182,43487,21.17575757575758,30.28181818181819,8.599999999999998,2096829,4088,23125,18388,4737,1546,-2136,-590,-59,11.039319,8.7779894,2.2613299,.73802322,-1.019675,-.28165182,43487,21.17575757575758,30.28181818181819,8.599999999999998,2096829,4088,23125,18388,4737,1546,-2136,-590,-59,11.039319,8.7779894,2.2613299,.73802322,-1.019675,-.28165182,43487
8,Mountain,4,West,NV,32,Nevada,2017,25,32.8,50.8,25.2,,37.3,26.4,35.7,39.3,36.7,28.9,,40.4,23.4,10.3,14.8,,,,,8.300000000000001,13.30588235294118,19.3,9,2969905,52342,36152,24504,11648,2679,37822,40501,193,12.281001,8.3241215,3.9568791,.91006863,12.848308,13.758376,47083,13.30588235294118,19.3,9,2969905,52342,36152,24504,11648,2679,37822,40501,193,12.281001,8.3241215,3.9568791,.91006863,12.848308,13.758376,47083,13.30588235294118,19.3,9,2969905,52342,36152,24504,11648,2679,37822,40501,193,12.281001,8.3241215,3.9568791,.91006863,12.848308,13.758376,47083,13.30588235294118,19.3,9,2969905,52342,36152,24504,11648,2679,37822,40501,193,12.281001,8.3241215,3.9568791,.91006863,12.848308,13.758376,47083,13.30588235294118,19.3,9,2969905,52342,36152,24504,11648,2679,37822,40501,193,12.281001,8.3241215,3.9568791,.91006863,12.848308,13.758376,47083,13.30588235294118,19.3,9,2969905,52342,36152,24504,11648,2679,37822,40501,193,12.281001,8.3241215,3.9568791,.91006863,12.848308,13.758376,47083,13.30588235294118,19.3,9,2969905,52342,36152,24504,11648,2679,37822,40501,193,12.281001,8.3241215,3.9568791,.91006863,12.848308,13.758376,47083
8,Mountain,4,West,NV,32,Nevada,2018,27.6,43.6,28.7,,,20.2,33.5,,,,,,,,,,,,,,,13.30588235294118,19.3,9,3027341,57436,35700,25146,10554,-992,47650,46658,224,11.905464,8.385849,3.5196154,-.3308185,15.890627,15.559809,47929,13.30588235294118,19.3,9,3027341,57436,35700,25146,10554,-992,47650,46658,224,11.905464,8.385849,3.5196154,-.3308185,15.890627,15.559809,47929,13.30588235294118,19.3,9,3027341,57436,35700,25146,10554,-992,47650,46658,224,11.905464,8.385849,3.5196154,-.3308185,15.890627,15.559809,47929,13.30588235294118,19.3,9,3027341,57436,35700,25146,10554,-992,47650,46658,224,11.905464,8.385849,3.5196154,-.3308185,15.890627,15.559809,47929,13.30588235294118,19.3,9,3027341,57436,35700,25146,10554,-992,47650,46658,224,11.905464,8.385849,3.5196154,-.3308185,15.890627,15.559809,47929,13.30588235294118,19.3,9,3027341,57436,35700,25146,10554,-992,47650,46658,224,11.905464,8.385849,3.5196154,-.3308185,15.890627,15.559809,47929,13.30588235294118,19.3,9,3027341,57436,35700,25146,10554,-992,47650,46658,224,11.905464,8.385849,3.5196154,-.3308185,15.890627,15.559809,47929
8,Mountain,4,West,NV,32,Nevada,2019,28.5,38.8,,,,29.6,34.5,37.1,32.3,,36.8,,25.6,21.4,8.800000000000001,13.5,,,,,12.2,13.30588235294118,19.3,9,3080156,52815,35932,25610,10322,-970,43207,42237,256,11.766522,8.3864145,3.3801081,-.31764239,14.14884,13.831198,48039,13.30588235294118,19.3,9,3080156,52815,35932,25610,10322,-970,43207,42237,256,11.766522,8.3864145,3.3801081,-.31764239,14.14884,13.831198,48039,13.30588235294118,19.3,9,3080156,52815,35932,25610,10322,-970,43207,42237,256,11.766522,8.3864145,3.3801081,-.31764239,14.14884,13.831198,48039,13.30588235294118,19.3,9,3080156,52815,35932,25610,10322,-970,43207,42237,256,11.766522,8.3864145,3.3801081,-.31764239,14.14884,13.831198,48039,13.30588235294118,19.3,9,3080156,52815,35932,25610,10322,-970,43207,42237,256,11.766522,8.3864145,3.3801081,-.31764239,14.14884,13.831198,48039,13.30588235294118,19.3,9,3080156,52815,35932,25610,10322,-970,43207,42237,256,11.766522,8.3864145,3.3801081,-.31764239,14.14884,13.831198,48039,13.30588235294118,19.3,9,3080156,52815,35932,25610,10322,-970,43207,42237,256,11.766522,8.3864145,3.3801081,-.31764239,14.14884,13.831198,48039
8,Mountain,4,West,UT,49,Utah,2017,25,,34.5,,,23.2,27.9,25.1,47.5,26.9,15,,17.4,20.6,6.9,,12.8,,,,7.7,12.08965517241379,15.92068965517242,10.69999999999999,3101042,59174,49761,17861,31900,8898,18329,27227,47,16.201117,5.8151593,10.385957,2.8969984,5.9675303,8.8645287,43897,12.08965517241379,15.92068965517242,10.69999999999999,3101042,59174,49761,17861,31900,8898,18329,27227,47,16.201117,5.8151593,10.385957,2.8969984,5.9675303,8.8645287,43897,12.08965517241379,15.92068965517242,10.69999999999999,3101042,59174,49761,17861,31900,8898,18329,27227,47,16.201117,5.8151593,10.385957,2.8969984,5.9675303,8.8645287,43897,12.08965517241379,15.92068965517242,10.69999999999999,3101042,59174,49761,17861,31900,8898,18329,27227,47,16.201117,5.8151593,10.385957,2.8969984,5.9675303,8.8645287,43897,12.08965517241379,15.92068965517242,10.69999999999999,3101042,59174,49761,17861,31900,8898,18329,27227,47,16.201117,5.8151593,10.385957,2.8969984,5.9675303,8.8645287,43897,12.08965517241379,15.92068965517242,10.69999999999999,3101042,59174,49761,17861,31900,8898,18329,27227,47,16.201117,5.8151593,10.385957,2.8969984,5.9675303,8.8645287,43897,12.08965517241379,15.92068965517242,10.69999999999999,3101042,59174,49761,17861,31900,8898,18329,27227,47,16.201117,5.8151593,10.385957,2.8969984,5.9675303,8.8645287,43897
8,Mountain,4,West,UT,49,Utah,2018,27,40.9,39.8,14.8,,40.7,30,,,,,,,,,,,,,,,12.08965517241379,15.92068965517242,10.69999999999999,3153550,52508,48349,17695,30654,5758,16083,21841,13,15.460321,5.6582427,9.8020782,1.8412073,5.1427813,6.9839888,45427,12.08965517241379,15.92068965517242,10.69999999999999,3153550,52508,48349,17695,30654,5758,16083,21841,13,15.460321,5.6582427,9.8020782,1.8412073,5.1427813,6.9839888,45427,12.08965517241379,15.92068965517242,10.69999999999999,3153550,52508,48349,17695,30654,5758,16083,21841,13,15.460321,5.6582427,9.8020782,1.8412073,5.1427813,6.9839888,45427,12.08965517241379,15.92068965517242,10.69999999999999,3153550,52508,48349,17695,30654,5758,16083,21841,13,15.460321,5.6582427,9.8020782,1.8412073,5.1427813,6.9839888,45427,12.08965517241379,15.92068965517242,10.69999999999999,3153550,52508,48349,17695,30654,5758,16083,21841,13,15.460321,5.6582427,9.8020782,1.8412073,5.1427813,6.9839888,45427,12.08965517241379,15.92068965517242,10.69999999999999,3153550,52508,48349,17695,30654,5758,16083,21841,13,15.460321,5.6582427,9.8020782,1.8412073,5.1427813,6.9839888,45427,12.08965517241379,15.92068965517242,10.69999999999999,3153550,52508,48349,17695,30654,5758,16083,21841,13,15.460321,5.6582427,9.8020782,1.8412073,5.1427813,6.9839888,45427
